well_id,timestamp,SPM,dynamometer_area,max_rod_weight,min_rod_weight,pump_fillage,anomaly,estado
NK-68,2026-02-04 10:00:00,4.7583,15619.5672,4572.5047,3127.6391,73.5321,1,NORMAL
NK-68,2026-02-04 11:00:00,4.7481,17206.723,4581.9394,3104.1432,74.4822,1,NORMAL
NK-68,2026-02-04 12:00:00,4.7492,16609.7243,4532.3015,3100.2876,75.1479,1,NORMAL
NK-68,2026-02-04 13:00:00,4.7649,16262.9411,4553.1931,3108.3389,74.8501,1,NORMAL
NK-68,2026-02-04 14:00:00,4.7501,15495.5678,4512.37,3179.5525,75.9523,1,NORMAL
NK-68,2026-02-04 15:00:00,4.7483,16075.2511,4502.924,3132.9461,77.2222,1,NORMAL
NK-68,2026-02-04 16:00:00,4.7501,15795.43,4546.3893,3169.7436,77.3697,1,NORMAL
NK-68,2026-02-04 17:00:00,4.7506,16340.6783,4550.9819,3115.3695,77.7866,1,NORMAL
NK-68,2026-02-04 18:00:00,4.7695,16188.9902,4535.4842,3148.028,76.845,1,NORMAL
NK-68,2026-02-04 19:00:00,4.7492,16206.2215,4545.8185,3118.4313,78.4919,1,NORMAL
NK-68,2026-02-04 20:00:00,4.7499,16033.1594,4527.123,3125.9041,78.7523,1,NORMAL
NK-68,2026-02-04 21:00:00,4.7515,15568.0208,4521.7253,3161.2955,77.8343,1,NORMAL
NK-68,2026-02-04 22:00:00,4.7525,16205.1563,4573.2758,3124.464,78.2487,1,NORMAL
NK-68,2026-02-04 23:00:00,4.7473,15419.5252,4558.4094,3176.264,79.3063,1,NORMAL
NK-68,2026-02-05 00:00:00,4.7519,15733.675,4545.2666,3125.3031,79.3811,1,NORMAL
NK-68,2026-02-05 01:00:00,4.7506,15701.4303,4529.2284,3166.6252,79.2626,1,NORMAL
NK-68,2026-02-05 02:00:00,4.7495,15707.0375,4573.2002,3149.9558,79.6495,1,NORMAL
NK-68,2026-02-05 03:00:00,4.7519,16111.4282,4544.6694,3157.5912,79.246,1,NORMAL
NK-68,2026-02-05 04:00:00,4.7529,15590.8349,4537.2608,3152.3144,78.4212,1,NORMAL
NK-68,2026-02-05 05:00:00,4.7495,15931.2782,4536.5048,3178.5168,78.3023,1,NORMAL
NK-68,2026-02-05 06:00:00,4.7537,15083.613,4501.8241,3171.9435,77.7689,1,NORMAL
NK-68,2026-02-05 07:00:00,4.752,15049.8688,4535.0495,3225.8187,75.7617,1,NORMAL
NK-68,2026-02-05 08:00:00,4.7501,14790.3712,4506.36,3188.114,75.3044,1,NORMAL
NK-68,2026-02-05 09:00:00,4.7497,14773.6179,4512.937,3206.0308,74.7561,1,NORMAL
NK-68,2026-02-05 10:00:00,4.7531,14973.0235,4539.4909,3171.3501,72.2631,1,NORMAL
NK-68,2026-02-05 11:00:00,4.7537,13809.4101,4498.1046,3253.397,71.9979,1,NORMAL
NK-68,2026-02-05 12:00:00,4.7904,15302.8003,4532.1012,3124.7248,70.3972,1,NORMAL
NK-68,2026-02-05 13:00:00,4.7537,13799.4114,4506.2655,3228.578,71.5049,1,NORMAL
NK-68,2026-02-05 14:00:00,4.7511,15161.7928,4551.8323,3188.7944,72.4375,1,NORMAL
NK-68,2026-02-05 15:00:00,4.7487,13838.0103,4479.3146,3251.2197,71.1454,1,NORMAL
NK-68,2026-02-05 16:00:00,4.7724,14273.7302,4528.7938,3236.2135,80.3338,1,NORMAL
NK-68,2026-02-05 17:00:00,4.7784,15331.1016,4545.3498,3147.9902,69.9555,1,NORMAL
NK-68,2026-02-05 18:00:00,4.754,13924.4714,4521.3473,3214.3277,70.2146,1,NORMAL
NK-68,2026-02-05 19:00:00,4.7478,15603.2688,4591.3514,3176.831,70.1527,1,NORMAL
NK-68,2026-02-05 20:00:00,4.7473,13993.039,4549.7912,3186.7721,70.2968,1,NORMAL
NK-68,2026-02-05 21:00:00,4.75,14831.5528,4550.4149,3200.4554,69.281,1,NORMAL
NK-68,2026-02-05 22:00:00,4.7824,15832.379,4597.2594,3107.7265,68.406,1,NORMAL
NK-68,2026-02-05 23:00:00,4.7465,14166.7716,4525.2406,3187.8532,69.0605,1,NORMAL
NK-68,2026-02-06 00:00:00,4.75,14913.9377,4545.123,3166.1716,68.9389,1,NORMAL
NK-68,2026-02-06 01:00:00,4.7548,15398.1161,4580.6693,3115.9365,68.0241,1,NORMAL
NK-68,2026-02-06 02:00:00,4.7483,14920.9155,4579.1725,3177.8515,67.92,1,NORMAL
NK-68,2026-02-06 03:00:00,4.7492,15734.6366,4568.2712,3108.543,68.9044,1,NORMAL
NK-68,2026-02-06 04:00:00,4.7518,14580.1392,4572.0398,3174.0754,68.5125,1,NORMAL
NK-68,2026-02-06 05:00:00,4.7482,16393.1935,4578.3674,3114.519,69.6871,1,NORMAL
NK-68,2026-02-06 06:00:00,4.7453,14411.8576,4544.11,3162.2934,69.2616,1,NORMAL
NK-68,2026-02-06 07:00:00,4.7482,16199.3079,4593.109,3088.8912,68.3247,1,NORMAL
NK-68,2026-02-06 08:00:00,4.7443,14675.5478,4541.7211,3146.9318,68.1929,1,NORMAL
NK-68,2026-02-06 09:00:00,4.7671,15831.3184,4574.9541,3109.1327,66.3866,1,NORMAL
NK-68,2026-02-06 10:00:00,4.7472,14578.0701,4537.3968,3154.7184,66.0833,1,NORMAL
NK-68,2026-02-06 11:00:00,4.7514,15713.4772,4546.3099,3122.2074,66.4264,1,NORMAL
NK-68,2026-02-06 12:00:00,4.7508,14817.1316,4531.4208,3154.2875,65.9018,1,NORMAL
NK-68,2026-02-06 13:00:00,4.7517,16038.9385,4595.2636,3090.9097,65.6447,1,NORMAL
NK-68,2026-02-06 14:00:00,4.752,14508.2309,4532.4527,3151.3619,65.6252,1,NORMAL
NK-68,2026-02-06 15:00:00,4.7512,15508.5262,4567.5757,3069.8215,67.6004,1,NORMAL
NK-68,2026-02-06 16:00:00,4.7492,14900.4324,4547.6366,3139.5043,66.7644,1,NORMAL
NK-68,2026-02-06 17:00:00,4.7515,15059.8884,4525.6942,3130.9617,67.6704,1,NORMAL
NK-68,2026-02-06 18:00:00,4.7506,14822.1653,4558.3527,3146.9885,67.336,1,NORMAL
NK-68,2026-02-06 19:00:00,4.751,14884.0117,4544.8584,3133.2183,67.3904,1,NORMAL
NK-68,2026-02-06 20:00:00,4.7489,16884.1673,4572.3913,3054.0215,68.509,1,NORMAL
NK-68,2026-02-06 21:00:00,4.753,15102.3921,4551.6623,3104.8236,67.363,1,NORMAL
NK-68,2026-02-06 22:00:00,4.7728,15570.9006,4549.5379,3072.6035,67.7355,1,NORMAL
NK-68,2026-02-06 23:00:00,4.7509,14851.5743,4539.4909,3117.6753,67.2817,1,NORMAL
NK-68,2026-02-07 00:00:00,4.7495,15874.7703,4542.4771,3078.4473,67.9889,1,NORMAL
NK-68,2026-02-07 01:00:00,4.7487,14891.0785,4532.362,3140.7932,67.7302,1,NORMAL
NK-68,2026-02-07 02:00:00,4.748,15043.5344,4505.1126,3099.5846,68.2038,1,NORMAL
NK-68,2026-02-07 03:00:00,4.7534,15286.5071,4527.2705,3113.7253,69.1868,1,NORMAL
NK-68,2026-02-07 04:00:00,4.7456,14611.2119,4526.6014,3134.3825,69.1088,1,NORMAL
NK-68,2026-02-07 05:00:00,4.7517,15410.9255,4521.2944,3096.2053,69.2521,1,NORMAL
NK-68,2026-02-07 06:00:00,4.7468,14816.7354,4525.0138,3129.4081,69.3872,1,NORMAL
NK-68,2026-02-07 07:00:00,4.7462,15362.5076,4532.5132,3098.8664,69.8215,1,NORMAL
NK-68,2026-02-07 08:00:00,4.7506,15105.5807,4537.7144,3150.2279,69.0975,1,NORMAL
NK-68,2026-02-07 09:00:00,4.7473,15164.8994,4520.081,3140.8273,70.0982,1,NORMAL
NK-68,2026-02-07 10:00:00,4.7532,15783.7367,4538.7123,3117.8416,69.533,1,NORMAL
NK-68,2026-02-07 11:00:00,4.7526,14563.4255,4503.903,3193.009,69.3651,1,NORMAL
NK-68,2026-02-07 12:00:00,4.7489,15269.867,4522.3603,3140.7252,72.2768,1,NORMAL
NK-68,2026-02-07 13:00:00,4.7475,15107.5461,4537.4876,3162.8075,73.2408,1,NORMAL
NK-68,2026-02-07 14:00:00,4.7476,15272.8265,4509.2138,3145.4199,74.4983,1,NORMAL
NK-68,2026-02-07 15:00:00,4.7512,15744.7108,4503.3927,3107.3183,75.3252,1,NORMAL
NK-68,2026-02-07 16:00:00,4.7517,15011.8816,4521.8841,3152.6319,76.3087,1,NORMAL
NK-68,2026-02-07 17:00:00,4.7525,15068.2977,4489.8606,3159.878,76.8163,1,NORMAL
NK-68,2026-02-07 18:00:00,4.7498,15440.3171,4522.95,3149.2867,77.6803,1,NORMAL
NK-68,2026-02-07 19:00:00,4.7496,15469.574,4497.6283,3154.6277,77.519,1,NORMAL
NK-68,2026-02-07 20:00:00,4.7506,15032.4323,4516.9248,3164.8486,78.0354,1,NORMAL
NK-68,2026-02-07 21:00:00,4.7489,15590.6448,4547.1944,3152.2917,78.4359,1,NORMAL
NK-68,2026-02-07 22:00:00,4.752,15475.0524,4517.2461,3151.9969,78.6061,1,NORMAL
NK-68,2026-02-07 23:00:00,4.7646,15050.8179,4526.2612,3189.0212,78.6991,1,NORMAL
NK-68,2026-02-08 00:00:00,4.7516,15183.6777,4505.071,3184.3379,78.9176,1,NORMAL
NK-68,2026-02-08 01:00:00,4.7686,15090.7749,4515.2617,3156.7596,78.5149,1,NORMAL
NK-68,2026-02-08 02:00:00,4.7495,14997.1434,4519.2873,3178.891,79.3537,1,NORMAL
NK-68,2026-02-08 03:00:00,4.7495,15206.3257,4531.4208,3171.1044,79.7111,1,NORMAL
NK-68,2026-02-08 04:00:00,4.7496,15095.6537,4538.5611,3180.4219,79.5593,1,NORMAL
NK-68,2026-02-08 05:00:00,4.7509,14959.9721,4537.9412,3183.718,80.6863,1,NORMAL
NK-68,2026-02-08 06:00:00,4.75,15092.5302,4509.7241,3169.1388,79.1433,1,NORMAL
NK-68,2026-02-08 07:00:00,4.7482,15252.0835,4502.4477,3189.0212,80.8262,1,NORMAL
NK-68,2026-02-08 08:00:00,4.7478,15393.727,4520.0092,3156.2455,80.3971,1,NORMAL
NK-68,2026-02-08 09:00:00,4.7547,15195.4841,4506.7342,3169.0065,80.3301,1,NORMAL
NK-68,2026-02-08 10:00:00,4.7507,15370.5955,4568.3166,3191.2022,79.7321,1,NORMAL
NK-68,2026-02-08 11:00:00,4.7524,15214.9274,4531.8782,3190.3253,80.7747,1,NORMAL
NK-68,2026-02-08 12:00:00,4.7473,15511.6454,4520.357,3147.4761,81.3611,1,NORMAL
NK-68,2026-02-08 13:00:00,4.7503,15323.7541,4526.8282,3171.9738,81.7366,1,NORMAL
NK-68,2026-02-08 14:00:00,4.7486,15640.7877,4534.7811,3134.6244,80.8118,1,NORMAL
NK-68,2026-02-08 15:00:00,4.7531,15688.5052,4516.3956,3138.994,80.5115,1,NORMAL
NK-68,2026-02-08 16:00:00,4.7512,15751.5772,4532.3658,3119.414,81.602,1,NORMAL
NK-68,2026-02-08 17:00:00,4.7725,15783.0367,4517.3784,3167.797,80.9329,1,NORMAL
NK-68,2026-02-08 18:00:00,4.7508,15662.1299,4536.1722,3161.4013,81.1971,1,NORMAL
NK-68,2026-02-08 19:00:00,4.7555,15906.1417,4514.8534,3150.7949,81.3588,1,NORMAL
NK-68,2026-02-08 20:00:00,4.7637,15372.0999,4552.1839,3197.4769,80.7921,1,NORMAL
NK-68,2026-02-08 21:00:00,4.7506,16285.2067,4541.9101,3131.1885,80.8465,1,NORMAL
NK-68,2026-02-08 22:00:00,4.75,17266.623,4564.2494,3143.3787,83.7053,1,NORMAL
NK-68,2026-02-08 23:00:00,4.7636,17120.2799,4589.3291,3143.2464,79.0945,1,NORMAL
NK-68,2026-02-09 00:00:00,4.7487,14914.7277,4518.966,3224.6469,77.7124,1,NORMAL
NK-68,2026-02-09 01:00:00,4.7501,15651.4514,4515.9042,3175.2812,75.4321,1,NORMAL
NK-68,2026-02-09 02:00:00,4.7523,14539.1148,4482.2441,3236.856,72.5487,1,NORMAL
NK-68,2026-02-09 03:00:00,4.7506,15690.8543,4542.2503,3176.5664,72.5615,1,NORMAL
NK-68,2026-02-09 04:00:00,4.7511,14289.3855,4486.7044,3215.9531,72.3207,1,NORMAL
NK-68,2026-02-09 05:00:00,4.7475,15291.989,4535.2574,3189.5315,71.394,1,NORMAL
NK-68,2026-02-09 06:00:00,4.7732,14267.4283,4495.4549,3186.243,68.9266,1,NORMAL
NK-68,2026-02-09 07:00:00,4.7506,14466.9156,4505.1315,3216.0287,68.5217,1,NORMAL
NK-68,2026-02-09 08:00:00,4.7576,14421.5585,4570.4484,3199.8507,67.0533,1,NORMAL
NK-68,2026-02-09 09:00:00,4.7537,14084.0125,4589.5748,3230.7704,64.06,1,NORMAL
NK-68,2026-02-09 10:00:00,4.7525,16512.9884,4621.8553,3167.7214,75.4986,1,NORMAL
NK-68,2026-02-09 11:00:00,4.7594,15179.7581,4595.0557,3161.2199,66.6367,1,NORMAL
NK-68,2026-02-09 12:00:00,4.7517,13520.6692,4542.22,3243.2895,64.8951,1,NORMAL
NK-68,2026-02-09 13:00:00,4.7544,15317.2095,4545.6522,3124.2145,68.0102,1,NORMAL
NK-68,2026-02-09 14:00:00,4.7512,15321.6231,4599.9318,3113.8953,69.5712,1,NORMAL
NK-68,2026-02-09 15:00:00,4.7511,13956.607,4581.0322,3193.5571,69.6885,1,NORMAL
NK-68,2026-02-09 16:00:00,4.7512,17292.6741,4623.2161,3101.2704,72.1228,1,NORMAL
NK-68,2026-02-09 17:00:00,4.7544,16820.619,4576.7231,3080.6699,72.773,1,NORMAL
NK-68,2026-02-09 18:00:00,4.7553,15371.1427,4565.5345,3156.2304,72.9992,1,NORMAL
NK-68,2026-02-09 19:00:00,4.75,17985.9799,4607.9452,3036.4071,73.9593,1,NORMAL
NK-68,2026-02-09 20:00:00,4.7789,15309.1717,4575.0977,3145.0797,70.4338,1,NORMAL
NK-68,2026-02-09 21:00:00,4.7506,15566.4974,4570.146,3124.1011,70.8899,1,NORMAL
NK-68,2026-02-09 22:00:00,4.7525,15524.361,4612.3299,3118.3179,69.8828,1,NORMAL
NK-68,2026-02-09 23:00:00,4.7508,15126.0221,4568.4073,3159.0427,69.9755,1,NORMAL
NK-68,2026-02-10 00:00:00,4.7511,15748.0169,4583.4136,3093.3704,71.8017,1,NORMAL
NK-68,2026-02-10 01:00:00,4.749,15824.3097,4536.1117,3102.8882,71.3095,1,NORMAL
NK-68,2026-02-10 02:00:00,4.7451,15446.6739,4557.9445,3121.5724,70.81,1,NORMAL
NK-68,2026-02-10 03:00:00,4.7519,15531.8265,4550.6039,3108.4334,72.4171,1,NORMAL
NK-68,2026-02-10 04:00:00,4.7504,15649.667,4567.1032,3135.5921,72.1101,1,NORMAL
NK-68,2026-02-10 05:00:00,4.751,15907.1054,4537.669,3110.9924,72.0981,1,NORMAL
NK-68,2026-02-10 06:00:00,4.7574,15590.1237,4545.4632,3121.304,72.2219,1,NORMAL
NK-68,2026-02-10 07:00:00,4.7511,15684.6442,4539.4947,3146.0435,73.6699,1,NORMAL
NK-68,2026-02-10 08:00:00,4.7505,15611.7638,4536.0058,3119.4291,73.0278,1,NORMAL
NK-68,2026-02-10 09:00:00,4.7532,15948.2272,4557.8764,3129.5896,74.8914,1,NORMAL
NK-68,2026-02-10 10:00:00,4.7485,15588.6633,4551.2654,3168.8591,74.9156,1,NORMAL
NK-68,2026-02-10 11:00:00,4.7465,15276.0186,4524.3335,3146.5085,75.1675,1,NORMAL
NK-68,2026-02-10 12:00:00,4.7476,15963.8802,4556.047,3117.7698,75.1264,1,NORMAL
NK-68,2026-02-10 13:00:00,4.7522,15737.0368,4552.8491,3143.1368,76.1421,1,NORMAL
NK-68,2026-02-10 14:00:00,4.7815,15318.4643,4518.9924,3121.9466,73.8491,1,NORMAL
NK-68,2026-02-10 15:00:00,4.7475,15965.8785,4560.2578,3138.0263,76.2955,1,NORMAL
NK-68,2026-02-10 16:00:00,4.7607,16567.4878,4565.5156,3096.0919,75.3979,1,NORMAL
NK-68,2026-02-10 17:00:00,4.754,17076.8356,4587.1254,3088.4338,76.0745,1,NORMAL
NK-68,2026-02-10 18:00:00,4.7476,16410.4565,4535.0835,3121.6971,76.874,1,NORMAL
NK-68,2026-02-10 19:00:00,4.7505,16373.5463,4558.0239,3112.1037,76.5755,1,NORMAL
NK-68,2026-02-10 20:00:00,4.7486,15651.2164,4520.7236,3152.6206,76.5316,1,NORMAL
NK-68,2026-02-10 21:00:00,4.7475,15430.6498,4504.8518,3165.8087,76.39,1,NORMAL
NK-68,2026-02-10 22:00:00,4.7649,15388.7914,4494.5666,3140.7819,75.9091,1,NORMAL
NK-68,2026-02-10 23:00:00,4.7442,15248.3355,4518.6787,3148.338,76.5836,1,NORMAL
NK-68,2026-02-11 00:00:00,4.7655,15308.6138,4508.6392,3147.5971,75.5531,1,NORMAL
NK-68,2026-02-11 01:00:00,4.7461,15220.3805,4491.2214,3161.3862,76.7565,1,NORMAL
NK-68,2026-02-11 02:00:00,4.7487,15194.9925,4536.1268,3158.6874,77.2904,1,NORMAL
NK-68,2026-02-11 03:00:00,4.7473,15310.3541,4502.391,3141.5984,77.5838,1,NORMAL
NK-68,2026-02-11 04:00:00,4.7634,15369.7607,4509.1193,3143.2464,76.1069,1,NORMAL
NK-68,2026-02-11 05:00:00,4.7481,15333.3308,4479.9421,3142.6681,76.4197,1,NORMAL
NK-68,2026-02-11 06:00:00,4.75,15338.6917,4491.2214,3146.9318,76.8318,1,NORMAL
NK-68,2026-02-11 07:00:00,4.7501,15703.6002,4506.205,3145.8734,77.5406,1,NORMAL
NK-68,2026-02-11 08:00:00,4.7825,15543.385,4511.5422,3156.941,75.6835,1,NORMAL
NK-68,2026-02-11 09:00:00,4.7487,15677.1082,4508.6279,3172.5219,77.19,1,NORMAL
NK-68,2026-02-11 10:00:00,4.7515,17006.7718,4559.0331,3105.5984,77.0887,1,NORMAL
NK-68,2026-02-11 11:00:00,4.7621,19718.7508,4612.8213,2997.7385,84.5273,1,NORMAL
NK-68,2026-02-11 12:00:00,4.75,18236.2843,4582.1095,3056.7052,76.9417,1,NORMAL
NK-68,2026-02-11 13:00:00,4.7527,15094.4196,4492.1097,3161.0876,76.5461,1,NORMAL
NK-68,2026-02-11 14:00:00,4.7653,15178.2873,4489.8946,3156.4875,75.4743,1,NORMAL
NK-68,2026-02-11 15:00:00,4.7529,14961.1679,4478.5965,3171.9738,76.2647,1,NORMAL
NK-68,2026-02-11 16:00:00,2.3749,9117.892,2326.6899,1550.0077,44.8034,-1,ANOMALÍA
NK-68,2026-02-11 17:00:00,4.7638,20162.7629,4603.4849,3022.0434,90.9047,1,NORMAL
NK-68,2026-02-11 18:00:00,4.7461,16688.2966,4520.7047,3102.4649,77.6703,1,NORMAL
NK-68,2026-02-11 19:00:00,4.7478,16523.0012,4536.4141,3109.0117,76.9395,1,NORMAL
NK-68,2026-02-11 20:00:00,4.7517,16289.9622,4513.2659,3128.4556,76.9641,1,NORMAL
NK-68,2026-02-11 21:00:00,4.7629,17285.7683,4533.5413,3103.4628,75.7796,1,NORMAL
NK-68,2026-02-11 22:00:00,4.7482,17175.1107,4523.9555,3104.5779,75.5949,1,NORMAL
NK-68,2026-02-11 23:00:00,4.771,16645.1835,4539.0298,3106.3658,74.6583,1,NORMAL
NK-68,2026-02-12 00:00:00,4.7484,16414.1576,4513.882,3117.6564,74.674,1,NORMAL
NK-68,2026-02-12 01:00:00,4.7478,16548.0056,4501.1437,3090.4788,74.481,1,NORMAL
NK-68,2026-02-12 02:00:00,4.7621,16635.5355,4507.4939,3101.2515,72.4237,1,NORMAL
NK-68,2026-02-12 03:00:00,4.7468,16411.3942,4510.4649,3110.346,72.9937,1,NORMAL
NK-68,2026-02-12 04:00:00,4.7949,16094.5844,4522.5191,3120.1889,70.6555,1,NORMAL
NK-68,2026-02-12 05:00:00,4.7495,16521.8605,4536.535,3132.2053,72.4464,1,NORMAL
NK-68,2026-02-12 06:00:00,4.7464,16484.2473,4507.3692,3120.4044,73.839,1,NORMAL
NK-68,2026-02-12 07:00:00,4.7465,16198.1707,4478.9745,3127.4123,72.6599,1,NORMAL
NK-68,2026-02-12 08:00:00,4.748,16652.9155,4513.005,3121.6177,73.5386,1,NORMAL
NK-68,2026-02-12 09:00:00,4.7434,16692.6407,4515.7946,3131.4946,73.3258,1,NORMAL
NK-68,2026-02-12 10:00:00,4.7468,16526.7649,4530.4569,3189.1006,72.6494,1,NORMAL
NK-68,2026-02-12 11:00:00,4.7503,17317.319,4533.496,3078.7081,72.8128,1,NORMAL
NK-68,2026-02-12 12:00:00,4.7689,15962.6853,4529.8899,3186.4697,71.6793,1,NORMAL
NK-68,2026-02-12 13:00:00,4.7476,16061.5501,4520.4666,3190.0645,72.7807,1,NORMAL
NK-68,2026-02-12 14:00:00,4.7501,17198.2235,4524.6207,3088.0407,72.7796,1,NORMAL
NK-68,2026-02-12 15:00:00,4.7529,15048.9591,4500.4897,3229.5608,71.4929,1,NORMAL
NK-68,2026-02-12 16:00:00,4.748,16178.8622,4541.5245,3212.279,71.6471,1,NORMAL
NK-68,2026-02-12 17:00:00,4.7688,16137.8515,4541.7513,3131.4946,70.2288,1,NORMAL
NK-68,2026-02-12 18:00:00,4.7666,13959.2165,4545.879,3226.9905,55.4423,1,NORMAL
NK-68,2026-02-12 19:00:00,4.7486,16201.0672,4658.8569,3089.0046,64.7634,1,NORMAL
NK-68,2026-02-12 20:00:00,4.7462,16740.3505,4607.0834,3051.5116,75.8412,1,NORMAL
NK-68,2026-02-12 21:00:00,4.7458,16475.5354,4603.02,3117.0365,73.2602,1,NORMAL
NK-68,2026-02-12 22:00:00,4.761,17676.6745,4624.2745,2996.0564,72.2966,1,NORMAL
NK-68,2026-02-12 23:00:00,4.7448,16284.1316,4606.4332,3084.3099,70.4266,1,NORMAL
NK-68,2026-02-13 00:00:00,4.7482,16866.2782,4628.5987,3073.5258,70.8732,1,NORMAL
NK-68,2026-02-13 01:00:00,4.7462,18001.7889,4605.7755,2989.4983,72.3169,1,NORMAL
NK-68,2026-02-13 02:00:00,4.7455,16451.316,4591.238,3098.8475,71.0171,1,NORMAL
NK-68,2026-02-13 03:00:00,4.7605,16940.4047,4602.3963,3049.1227,71.2594,1,NORMAL
NK-68,2026-02-13 04:00:00,4.7489,18164.0397,4610.2699,2973.9628,70.1975,1,NORMAL
NK-68,2026-02-13 05:00:00,4.751,17899.7246,4631.0632,3038.4633,68.0025,1,NORMAL
NK-68,2026-02-13 06:00:00,4.7525,17970.463,4621.7419,2986.7201,68.0741,1,NORMAL
NK-68,2026-02-13 07:00:00,4.7481,17782.4248,4602.4076,3011.5881,68.1099,1,NORMAL
NK-68,2026-02-13 08:00:00,4.7506,17944.1172,4629.1694,2997.6629,67.9991,1,NORMAL
NK-68,2026-02-13 09:00:00,4.7479,18509.981,4608.361,2994.0342,69.6837,1,NORMAL
NK-68,2026-02-13 10:00:00,4.7473,18869.012,4614.7113,3006.4512,70.4134,1,NORMAL
NK-68,2026-02-13 11:00:00,4.75,18978.2331,4595.445,2992.2765,72.0463,1,NORMAL
NK-68,2026-02-13 12:00:00,4.7506,18744.6894,4589.2724,2984.282,72.7629,1,NORMAL
NK-68,2026-02-13 13:00:00,4.7462,14428.0672,4509.2138,3280.2117,87.5325,1,NORMAL
NK-68,2026-02-13 14:00:00,4.75,18496.2493,4565.9881,2998.8347,75.2659,1,NORMAL
NK-68,2026-02-13 15:00:00,4.7525,17801.7444,4578.0839,3078.9689,76.8901,1,NORMAL
NK-68,2026-02-13 16:00:00,4.7519,18294.7464,4589.5597,3025.3546,76.1807,1,NORMAL
NK-68,2026-02-13 17:00:00,4.7504,17948.2798,4583.2246,3037.405,76.5175,1,NORMAL
NK-68,2026-02-13 18:00:00,4.7486,17857.7021,4592.0507,3038.8262,76.3207,1,NORMAL
NK-68,2026-02-13 19:00:00,4.7495,17454.8595,4569.5224,3068.4419,77.3464,1,NORMAL
NK-68,2026-02-13 20:00:00,4.7509,17839.9877,4572.0058,3046.9681,76.9981,1,NORMAL
NK-68,2026-02-13 21:00:00,4.7468,16928.53,4598.949,3101.4972,77.3555,1,NORMAL
NK-68,2026-02-13 22:00:00,4.7544,16506.2697,4561.6034,3119.1872,76.9582,1,NORMAL
NK-68,2026-02-13 23:00:00,4.7491,16515.2514,4523.517,3106.139,77.4653,1,NORMAL
NK-68,2026-02-14 00:00:00,4.7547,16740.2728,4573.8693,3095.2226,77.4463,1,NORMAL
NK-68,2026-02-14 01:00:00,4.7501,16553.3073,4555.2343,3097.1125,78.1684,1,NORMAL
NK-68,2026-02-14 02:00:00,4.7506,16425.081,4570.8264,3110.947,78.5514,1,NORMAL
NK-68,2026-02-14 03:00:00,4.7489,16254.0035,4571.5522,3126.0629,77.7357,1,NORMAL
NK-68,2026-02-14 04:00:00,4.7487,16349.3759,4550.5661,3110.191,78.5863,1,NORMAL
NK-68,2026-02-14 05:00:00,4.7473,16320.7632,4569.5791,3122.1545,78.7792,1,NORMAL
NK-68,2026-02-14 06:00:00,4.7529,16475.5077,4531.5909,3107.8172,77.9838,1,NORMAL
NK-68,2026-02-14 07:00:00,4.7654,16723.522,4544.3708,3119.5539,77.7029,1,NORMAL
NK-68,2026-02-14 08:00:00,4.7539,16938.7504,4557.0297,3104.0676,77.217,1,NORMAL
NK-68,2026-02-14 09:00:00,4.7492,17003.0205,4552.6828,3095.1848,75.9526,1,NORMAL
NK-68,2026-02-14 10:00:00,4.7848,16767.457,4560.8475,3079.4792,73.4389,1,NORMAL
NK-68,2026-02-14 11:00:00,4.7487,16730.5717,4557.3699,3074.2818,72.0403,1,NORMAL
NK-68,2026-02-14 12:00:00,4.7597,16637.4463,4552.645,3125.6887,70.1364,1,NORMAL
NK-68,2026-02-14 13:00:00,4.7508,16312.4875,4574.0205,3099.1159,69.3226,1,NORMAL
NK-68,2026-02-14 14:00:00,4.7466,16359.8802,4593.2111,3092.5086,68.4166,1,NORMAL
NK-68,2026-02-14 15:00:00,4.7492,16248.8268,4599.7239,3101.535,68.0342,1,NORMAL
NK-68,2026-02-14 16:00:00,4.7525,15746.3502,4571.1288,3109.8886,67.2166,1,NORMAL
NK-68,2026-02-14 17:00:00,4.7506,15023.1225,4541.5132,3159.311,66.2078,1,NORMAL
NK-68,2026-02-14 18:00:00,4.7582,15287.9455,4552.7584,3135.1385,65.3287,1,NORMAL
NK-68,2026-02-14 19:00:00,4.7497,15134.7398,4581.7126,3168.7986,64.7272,1,NORMAL
NK-68,2026-02-14 20:00:00,4.7501,15387.376,4587.2313,3150.9952,65.487,1,NORMAL
NK-68,2026-02-14 21:00:00,4.7497,16296.278,4590.7844,3101.0814,67.4744,1,NORMAL
NK-68,2026-02-14 22:00:00,4.7592,16503.1907,4635.1682,3098.4393,65.9194,1,NORMAL
NK-68,2026-02-14 23:00:00,4.7681,16595.6783,4605.1859,3090.7623,64.8653,1,NORMAL
NK-68,2026-02-15 00:00:00,4.7501,17314.2668,4626.085,3049.1794,67.9042,1,NORMAL
NK-68,2026-02-15 01:00:00,4.7877,16775.0708,4583.9238,3062.5149,67.5293,1,NORMAL
NK-68,2026-02-15 02:00:00,4.7749,16679.944,4604.0746,3059.9068,67.6696,1,NORMAL
NK-68,2026-02-15 03:00:00,4.7487,17298.4659,4586.3619,3039.6767,69.2011,1,NORMAL
NK-68,2026-02-15 04:00:00,4.7513,17834.9883,4641.1669,3016.1467,70.4684,1,NORMAL
NK-68,2026-02-15 05:00:00,4.7478,17791.1956,4630.3828,3029.8754,71.4079,1,NORMAL
