well_id,timestamp,SPM,dynamometer_area,max_rod_weight,min_rod_weight,pump_fillage,anomaly,estado
NK-68,2026-06-09 06:00:00,4.9833,294216.5679,4727.7686,3029.6788,66.543,1,NORMAL
NK-68,2026-06-09 07:00:00,4.9833,281496.6093,4692.8421,2973.5848,65.8337,1,NORMAL
NK-68,2026-06-09 08:00:00,5.0333,281442.2789,4658.5205,2962.5475,63.9429,1,NORMAL
NK-68,2026-06-09 09:00:00,5.04,277813.6333,4705.3159,2983.0346,62.1584,1,NORMAL
NK-68,2026-06-09 10:00:00,4.985,284572.2095,4654.9674,2942.4383,65.4799,1,NORMAL
NK-68,2026-06-09 11:00:00,4.985,279679.2703,4633.6486,2989.3849,64.3472,1,NORMAL
NK-68,2026-06-09 12:00:00,4.98,275175.3551,4532.7249,3063.0933,66.3714,1,NORMAL
NK-68,2026-06-09 13:00:00,4.98,273729.0996,4669.0287,2938.8096,65.1773,1,NORMAL
NK-68,2026-06-09 14:00:00,4.98,273551.1536,4689.4402,3019.095,64.43,1,NORMAL
NK-68,2026-06-09 15:00:00,4.985,273837.4759,4755.2108,2994.6012,63.4534,1,NORMAL
NK-68,2026-06-09 16:00:00,4.985,268307.9981,4610.062,3051.5267,64.3869,1,NORMAL
NK-68,2026-06-09 17:00:00,4.985,270049.1913,4699.646,3037.919,64.2221,1,NORMAL
NK-68,2026-06-09 18:00:00,4.982,271386.5168,4629.7024,3060.916,65.5224,1,NORMAL
NK-68,2026-06-09 19:00:00,4.9867,262479.0294,4701.3092,3081.8417,64.86,1,NORMAL
NK-68,2026-06-09 20:00:00,4.9833,254910.2908,4643.2496,3210.0564,86.6816,1,NORMAL
NK-68,2026-06-09 21:00:00,4.98,264806.0992,4609.3816,3129.771,66.3528,1,NORMAL
NK-68,2026-06-09 22:00:00,4.99,250965.693,4613.6151,3104.9747,64.1571,1,NORMAL
NK-68,2026-06-09 23:00:00,4.99,255280.5708,4675.7569,3133.0973,62.1284,1,NORMAL
NK-68,2026-06-10 00:00:00,4.9833,251622.5289,4641.2841,3130.8294,64.3067,1,NORMAL
NK-68,2026-06-10 01:00:00,4.9833,246824.6202,4565.3834,3108.6035,62.7142,1,NORMAL
NK-68,2026-06-10 02:00:00,5.0,251914.4067,4602.1241,3079.4225,61.716,1,NORMAL
NK-68,2026-06-10 03:00:00,4.98,255474.1582,4636.1434,3096.2053,64.2165,1,NORMAL
NK-68,2026-06-10 04:00:00,4.99,245963.984,4532.2713,3155.3988,63.1116,1,NORMAL
NK-68,2026-06-10 05:00:00,4.98,245083.0337,4544.9718,3124.5547,64.054,1,NORMAL
NK-68,2026-06-10 06:00:00,4.985,257669.1939,4684.6775,3043.3621,63.5064,1,NORMAL
NK-68,2026-06-10 07:00:00,4.98,253244.4862,4646.1224,3080.5565,62.952,1,NORMAL
NK-68,2026-06-10 08:00:00,4.985,246714.4761,4653.153,3108.9059,60.788,1,NORMAL
NK-68,2026-06-10 09:00:00,4.985,261080.2189,4625.0304,3068.0828,63.3074,1,NORMAL
NK-68,2026-06-10 10:00:00,4.985,245832.0204,4620.2677,3195.5415,62.0774,1,NORMAL
NK-68,2026-06-10 11:00:00,5.0233,306077.4113,4732.7581,3022.5726,59.4519,1,NORMAL
NK-68,2026-06-10 12:00:00,4.98,230184.9067,4628.4324,3212.3244,31.047,1,NORMAL
NK-68,2026-06-10 13:00:00,4.98,257935.4959,4669.0287,3135.4409,58.9313,1,NORMAL
NK-68,2026-06-10 14:00:00,4.98,252808.8428,4667.4411,3076.2474,59.8076,1,NORMAL
NK-68,2026-06-10 15:00:00,4.988,232466.8344,4622.3543,3160.2522,56.9926,1,NORMAL
NK-68,2026-06-10 16:00:00,4.9833,438776.3452,5023.6604,2622.0526,59.945,-1,ANOMALÍA
NK-68,2026-06-10 17:00:00,4.9867,266165.6591,4753.9256,3102.4044,60.1923,1,NORMAL
NK-68,2026-06-10 18:00:00,4.98,245781.5956,4662.6784,3119.5652,60.7078,1,NORMAL
NK-68,2026-06-10 19:00:00,4.98,287101.6037,4742.5102,3025.6721,63.2849,1,NORMAL
NK-68,2026-06-10 20:00:00,4.985,258617.5362,4694.4297,3071.7115,61.9337,1,NORMAL
NK-68,2026-06-10 21:00:00,4.98,243857.138,4611.8763,3140.4304,61.0952,1,NORMAL
NK-68,2026-06-10 22:00:00,4.985,279655.4968,4762.695,3009.3429,63.3182,1,NORMAL
NK-68,2026-06-10 23:00:00,4.98,258114.5479,4607.794,3115.2561,63.2571,1,NORMAL
NK-68,2026-06-11 00:00:00,4.98,238980.3236,4591.9184,3129.771,63.7428,1,NORMAL
NK-68,2026-06-11 01:00:00,4.99,271691.5812,4705.9963,3028.3936,65.4676,1,NORMAL
NK-68,2026-06-11 02:00:00,4.985,255468.2399,4769.9524,3067.856,66.2484,1,NORMAL
NK-68,2026-06-11 03:00:00,4.985,261862.7124,4616.8658,3085.9996,65.3647,1,NORMAL
NK-68,2026-06-11 04:00:00,4.99,261793.9097,4687.8526,3035.4243,66.9122,1,NORMAL
NK-68,2026-06-11 05:00:00,4.985,257492.6946,4701.4604,3046.764,64.9897,1,NORMAL
NK-68,2026-06-11 06:00:00,4.98,267129.7393,4644.6104,3064.454,67.0022,1,NORMAL
NK-68,2026-06-11 07:00:00,4.98,261529.4778,4600.5366,3137.482,67.2108,1,NORMAL
NK-68,2026-06-11 08:00:00,4.98,261126.0517,4695.5637,3076.4742,64.2051,1,NORMAL
NK-68,2026-06-11 09:00:00,5.015,256092.06,4629.3395,3090.5355,64.7389,1,NORMAL
NK-68,2026-06-11 10:00:00,4.99,262353.5029,4603.2581,3134.0801,66.1759,1,NORMAL
NK-68,2026-06-11 11:00:00,4.988,264680.7407,4725.047,3146.7353,64.4606,1,NORMAL
NK-68,2026-06-11 12:00:00,4.9833,259375.8026,4661.242,3123.5719,65.3959,1,NORMAL
NK-68,2026-06-11 13:00:00,4.982,260574.9867,4685.4033,3083.9584,65.1544,1,NORMAL
NK-68,2026-06-11 14:00:00,5.0233,256380.1445,4719.9063,3081.2369,64.0515,1,NORMAL
NK-68,2026-06-11 15:00:00,4.98,252731.5957,4694.8077,3159.5567,64.712,1,NORMAL
NK-68,2026-06-11 16:00:00,4.9867,248912.6235,4600.6122,3168.175,63.3617,1,NORMAL
NK-68,2026-06-11 17:00:00,5.0233,253879.8589,4620.5701,3134.7605,61.8191,1,NORMAL
NK-68,2026-06-11 18:00:00,4.9833,253663.7083,4582.9222,3118.2801,65.4644,1,NORMAL
NK-68,2026-06-11 19:00:00,4.98,243212.3143,4652.6238,3151.5433,64.2706,1,NORMAL
NK-68,2026-06-11 20:00:00,4.98,244707.6975,4670.3894,3163.7903,65.2263,1,NORMAL
NK-68,2026-06-11 21:00:00,4.99,241467.6676,4618.6802,3135.8945,63.3025,1,NORMAL
NK-68,2026-06-11 22:00:00,4.985,243368.9443,4631.6075,3144.0591,62.0062,1,NORMAL
NK-68,2026-06-11 23:00:00,4.99,237595.0953,4673.111,3159.2544,63.3878,1,NORMAL
NK-68,2026-06-12 00:00:00,4.98,231848.7044,4634.329,3244.0757,64.3088,1,NORMAL
NK-68,2026-06-12 01:00:00,4.985,238349.8414,4651.1119,3201.665,67.1157,1,NORMAL
NK-68,2026-06-12 02:00:00,4.98,238960.9285,4599.4026,3139.75,63.2125,1,NORMAL
NK-68,2026-06-12 03:00:00,4.98,238547.7553,4591.238,3158.574,63.0856,1,NORMAL
NK-68,2026-06-12 04:00:00,4.98,237296.4221,4521.3851,3140.6572,63.8763,1,NORMAL
NK-68,2026-06-12 05:00:00,4.9867,233297.9356,4560.2427,3244.3781,65.2477,1,NORMAL
NK-68,2026-06-12 06:00:00,4.985,255450.5227,4526.8282,3011.1572,63.3296,1,NORMAL
NK-68,2026-06-12 07:00:00,4.985,232422.1544,4632.7415,3241.5809,65.0401,1,NORMAL
NK-68,2026-06-12 08:00:00,4.9833,270661.7713,4609.684,3109.5106,62.7852,1,NORMAL
NK-68,2026-06-12 09:00:00,4.98,232468.4689,4524.5602,3171.5013,64.6897,1,NORMAL
NK-68,2026-06-12 10:00:00,4.9867,233781.3453,4641.2841,3220.7914,56.7346,1,NORMAL
NK-68,2026-06-12 11:00:00,4.9875,270584.1871,4744.8916,3040.187,56.5334,1,NORMAL
NK-68,2026-06-12 12:00:00,4.9767,222183.8098,4652.775,3204.9157,58.1819,1,NORMAL
NK-68,2026-06-12 13:00:00,4.9833,251605.4984,4743.3418,3124.0255,61.407,1,NORMAL
NK-68,2026-06-12 14:00:00,4.98,260025.0728,4697.378,3087.8139,64.3621,1,NORMAL
NK-68,2026-06-12 15:00:00,2.49,252411.1369,2352.5445,1548.1027,63.9716,-1,ANOMALÍA
NK-68,2026-06-12 16:00:00,4.98,320364.044,4802.1573,2935.4077,89.7834,-1,ANOMALÍA
NK-68,2026-06-12 17:00:00,5.025,279965.6819,4433.6155,3104.1432,99.8801,1,NORMAL
NK-68,2026-06-12 18:00:00,5.61,165307.2171,3834.8767,2919.532,55.0575,-1,ANOMALÍA
NK-68,2026-06-12 19:00:00,5.48,109297.8089,3931.0377,3147.6878,69.8396,-1,ANOMALÍA
NK-68,2026-06-12 20:00:00,5.425,124146.3738,3991.1384,3275.3734,36.7303,-1,ANOMALÍA
NK-68,2026-06-12 21:00:00,2.695,124988.1716,2005.3214,1654.2427,58.4358,-1,ANOMALÍA
NK-68,2026-06-12 22:00:00,5.365,134961.9337,4050.7855,3183.5214,30.9755,-1,ANOMALÍA
NK-68,2026-06-12 23:00:00,5.345,138873.0489,4041.7137,3283.7648,4.6025,-1,ANOMALÍA
NK-68,2026-06-13 00:00:00,5.32,145971.0945,4049.8783,3280.8165,0.8521,-1,ANOMALÍA
NK-68,2026-06-13 01:00:00,5.305,143979.261,4111.113,3261.5389,50.2603,-1,ANOMALÍA
NK-68,2026-06-13 02:00:00,5.3,155126.4991,4114.5149,3260.6317,52.3427,-1,ANOMALÍA
NK-68,2026-06-13 03:00:00,5.27,150703.4091,4031.2811,3363.8234,0.9775,-1,ANOMALÍA
NK-68,2026-06-13 04:00:00,5.258,154104.067,4068.7023,3228.0186,40.1087,-1,ANOMALÍA
NK-68,2026-06-13 05:00:00,5.2367,160230.5955,4119.958,3237.423,33.4127,-1,ANOMALÍA
NK-68,2026-06-13 06:00:00,5.22,161855.6633,4172.1208,3248.7628,53.688,-1,ANOMALÍA
NK-68,2026-06-13 07:00:00,5.25,153772.2884,4093.4986,3275.3734,76.198,-1,ANOMALÍA
NK-68,2026-06-13 08:00:00,5.2167,155453.9734,4177.2615,3303.496,19.6392,-1,ANOMALÍA
NK-68,2026-06-13 09:00:00,5.194,171351.612,4288.3306,3235.9111,0.2623,-1,ANOMALÍA
NK-68,2026-06-13 10:00:00,5.1767,166327.3296,4208.2568,3298.5065,34.1697,-1,ANOMALÍA
NK-68,2026-06-13 11:00:00,5.1733,175207.5878,4233.3555,3313.7773,100.0,-1,ANOMALÍA
NK-68,2026-06-13 12:00:00,5.16,168414.7697,4171.9394,3314.4728,99.9893,-1,ANOMALÍA
NK-68,2026-06-13 13:00:00,5.1567,182646.899,4208.408,3259.1953,100.0,-1,ANOMALÍA
NK-68,2026-06-13 18:00:00,5.135,162865.6998,4258.5297,3418.2542,100.0,-1,ANOMALÍA
NK-68,2026-06-13 19:00:00,5.235,171904.1729,4334.506,3329.8042,0.6911,-1,ANOMALÍA
NK-68,2026-06-13 20:00:00,5.11,204388.206,4372.154,3264.0336,50.6331,1,NORMAL
NK-68,2026-06-13 21:00:00,5.095,182551.2186,4469.4491,3289.2079,99.8074,1,NORMAL
NK-68,2026-06-13 22:00:00,5.09,172823.2291,4291.6418,3248.3848,72.8151,1,NORMAL
NK-68,2026-06-13 23:00:00,5.095,170917.0278,4370.7932,3382.8742,100.0,-1,ANOMALÍA
NK-68,2026-06-14 00:00:00,5.0867,185646.4927,4468.0127,3284.5964,34.234,1,NORMAL
NK-68,2026-06-14 01:00:00,5.064,198107.2379,4320.7169,3192.7293,61.6091,1,NORMAL
NK-68,2026-06-14 02:00:00,5.06,188153.5339,4395.1359,3342.2023,66.6579,1,NORMAL
NK-68,2026-06-14 03:00:00,5.07,178608.883,4348.1137,3289.2835,86.117,1,NORMAL
NK-68,2026-06-14 04:00:00,5.0367,201404.164,4387.8785,3288.2251,69.2628,1,NORMAL
NK-68,2026-06-14 05:00:00,5.0433,188427.8561,4393.6239,3307.8807,66.4976,1,NORMAL
NK-68,2026-06-14 06:00:00,5.05,195291.1686,4492.8089,3282.026,39.2708,1,NORMAL
NK-68,2026-06-14 07:00:00,5.02,211008.6342,4386.2153,3194.332,71.4768,1,NORMAL
NK-68,2026-06-14 08:00:00,5.04,189379.6161,4427.492,3269.9303,77.6546,1,NORMAL
NK-68,2026-06-14 09:00:00,5.05,190994.8183,4430.6671,3302.1352,99.4456,1,NORMAL
NK-68,2026-06-14 10:00:00,5.018,238018.8154,4508.4124,3261.2214,99.1039,1,NORMAL
NK-68,2026-06-14 11:00:00,5.024,217200.5618,4532.8156,3259.1349,98.6286,1,NORMAL
NK-68,2026-06-14 12:00:00,5.03,193558.6786,4421.686,3380.6063,60.3464,1,NORMAL
NK-68,2026-06-14 13:00:00,5.0325,204549.6075,4411.6163,3311.4338,99.2172,1,NORMAL
NK-68,2026-06-14 14:00:00,5.015,231844.8393,4472.6242,3212.778,98.604,1,NORMAL
NK-68,2026-06-14 15:00:00,5.025,223256.5897,4412.9771,3306.2175,98.7159,1,NORMAL
NK-68,2026-06-14 16:00:00,5.028,202603.2826,4477.9312,3345.8613,98.7465,1,NORMAL
NK-68,2026-06-14 17:00:00,5.03,200414.5691,4493.8976,3346.4963,99.1342,1,NORMAL
NK-68,2026-06-14 18:00:00,5.0167,232118.1951,4519.8732,3236.0623,66.1418,1,NORMAL
NK-68,2026-06-14 19:00:00,5.006,230001.9733,4495.2583,3265.7573,40.0082,1,NORMAL
NK-68,2026-06-14 20:00:00,5.008,214402.8501,4496.2562,3297.8715,98.6419,1,NORMAL
NK-68,2026-06-14 21:00:00,5.0225,205247.3453,4394.9469,3308.4855,49.8636,1,NORMAL
NK-68,2026-06-14 22:00:00,5.028,208374.9872,4455.9774,3248.793,98.3598,1,NORMAL
NK-68,2026-06-14 23:00:00,5.0,234169.9642,4563.569,3229.1072,98.3672,1,NORMAL
NK-68,2026-06-15 00:00:00,5.0,235915.0164,4532.7249,3146.5538,97.7598,1,NORMAL
NK-68,2026-06-15 01:00:00,4.995,229250.4841,4505.9631,3178.5319,98.013,1,NORMAL
NK-68,2026-06-15 02:00:00,4.9933,224722.5743,4471.9438,3240.2958,66.682,1,NORMAL
NK-68,2026-06-15 03:00:00,5.0,222463.8841,4434.9762,3265.848,94.7047,1,NORMAL
NK-68,2026-06-15 04:00:00,5.0,218314.9682,4477.8405,3323.0003,96.2782,1,NORMAL
NK-68,2026-06-15 05:00:00,5.0,222688.5407,4554.724,3224.3445,94.6403,1,NORMAL
NK-68,2026-06-15 06:00:00,4.995,232797.6914,4540.4359,3291.249,95.0426,1,NORMAL
NK-68,2026-06-15 07:00:00,4.99,230597.0771,4567.1977,3270.6107,92.231,1,NORMAL
NK-68,2026-06-15 08:00:00,5.0,227995.0124,4606.8868,3261.0853,94.0256,1,NORMAL
NK-68,2026-06-15 09:00:00,5.05,235831.1928,4468.7687,3247.2508,92.5451,1,NORMAL
NK-68,2026-06-15 10:00:00,4.995,231058.2716,4496.2109,3220.0354,92.9747,1,NORMAL
NK-68,2026-06-15 11:00:00,5.005,222567.5403,4478.7477,3261.0853,91.8779,1,NORMAL
NK-68,2026-06-15 12:00:00,5.0,208770.7882,4485.3247,3312.7946,90.9376,1,NORMAL
NK-68,2026-06-15 13:00:00,5.07,229887.2358,4530.9105,3246.1168,91.4333,1,NORMAL
NK-68,2026-06-15 14:00:00,5.04,251896.4178,4575.5891,3223.6641,90.4509,1,NORMAL
NK-68,2026-06-15 15:00:00,5.0,235084.6817,4552.2292,3223.6641,88.9035,1,NORMAL
NK-68,2026-06-15 16:00:00,5.05,210524.1493,4507.5506,3338.1956,86.8611,1,NORMAL
NK-68,2026-06-15 17:00:00,5.005,208515.2661,4549.0541,3305.3103,86.9812,1,NORMAL
NK-68,2026-06-15 18:00:00,5.004,227215.8147,4575.6345,3236.1832,88.1047,1,NORMAL
NK-68,2026-06-15 19:00:00,4.9867,237962.347,4621.3261,3222.6058,88.602,1,NORMAL
NK-68,2026-06-15 20:00:00,5.0,212908.8898,4544.2158,3244.3781,86.7249,1,NORMAL
NK-68,2026-06-15 21:00:00,5.0033,207323.3262,4505.9631,3284.1428,87.4302,1,NORMAL
NK-68,2026-06-15 22:00:00,4.99,231201.4834,4575.5438,3175.3114,52.5259,1,NORMAL
NK-68,2026-06-15 23:00:00,4.9967,208938.944,4512.4645,3262.3705,86.5875,1,NORMAL
NK-68,2026-06-16 00:00:00,5.0,224721.759,4540.4359,3180.5731,85.4383,1,NORMAL
NK-68,2026-06-16 01:00:00,5.0,227774.6311,4575.5891,3213.0048,87.1844,1,NORMAL
NK-68,2026-06-16 02:00:00,5.0,198113.8933,4622.7625,3357.4732,86.5538,1,NORMAL
NK-68,2026-06-16 03:00:00,4.995,235828.1288,4621.1749,3259.0442,87.4873,1,NORMAL
NK-68,2026-06-16 04:00:00,4.99,208700.9641,4503.4683,3286.9399,87.116,1,NORMAL
NK-68,2026-06-16 05:00:00,5.0,196366.144,4485.7783,3336.8348,86.6023,1,NORMAL
NK-68,2026-06-16 06:00:00,4.9867,228713.8624,4506.1143,3190.5521,86.2436,1,NORMAL
NK-68,2026-06-16 07:00:00,5.0,209168.5519,4538.6215,3319.8252,84.731,1,NORMAL
NK-68,2026-06-16 08:00:00,4.995,217273.5743,4550.8685,3252.4671,84.4359,1,NORMAL
NK-68,2026-06-16 09:00:00,5.0,227273.5541,4562.8886,3275.3734,86.4998,1,NORMAL
NK-68,2026-06-16 10:00:00,5.01,194998.3818,4477.8405,3316.8769,87.1739,1,NORMAL
NK-68,2026-06-16 11:00:00,4.985,250130.1453,4549.5077,3204.3866,43.3396,1,NORMAL
NK-68,2026-06-16 12:00:00,5.0,218413.376,4553.59,3345.2263,85.56,1,NORMAL
NK-68,2026-06-16 13:00:00,4.99,239570.9793,4619.8142,3210.2832,86.0407,1,NORMAL
NK-68,2026-06-16 14:00:00,4.985,235404.9133,4575.3623,3262.8997,86.6035,1,NORMAL
NK-68,2026-06-16 15:00:00,4.9967,221471.9537,4501.276,3278.0949,58.0278,1,NORMAL
NK-68,2026-06-16 16:00:00,4.99,231882.7,4590.1796,3235.1551,86.7016,1,NORMAL
NK-68,2026-06-16 17:00:00,5.0033,201051.4775,4531.0617,3359.1363,85.751,1,NORMAL
NK-68,2026-06-16 18:00:00,5.0,240810.3566,4513.9765,3217.0115,57.2871,1,NORMAL
NK-68,2026-06-16 19:00:00,4.996,206537.0665,4607.8394,3359.3783,84.7805,1,NORMAL
NK-68,2026-06-16 20:00:00,3.3267,233941.2733,3008.6625,2117.0557,85.6759,-1,ANOMALÍA
NK-68,2026-06-16 21:00:00,5.0333,217526.8568,4509.8942,3241.2029,85.206,1,NORMAL
NK-68,2026-06-16 22:00:00,5.0,200281.2408,4533.5413,3288.1646,85.5667,1,NORMAL
NK-68,2026-06-16 23:00:00,4.996,230175.67,4509.5918,3233.5524,86.2148,1,NORMAL
NK-68,2026-06-17 00:00:00,5.002,200864.1345,4514.3998,3338.5131,84.7478,1,NORMAL
NK-68,2026-06-17 01:00:00,4.985,228936.9218,4509.1382,3255.6422,43.4635,1,NORMAL
NK-68,2026-06-17 02:00:00,4.995,209832.6533,4589.4236,3333.8865,85.1412,1,NORMAL
NK-68,2026-06-17 03:00:00,4.995,214647.2808,4610.5156,3188.5109,86.7375,1,NORMAL
NK-68,2026-06-17 04:00:00,4.995,221946.1946,4548.1469,3186.9233,84.2594,1,NORMAL
NK-68,2026-06-17 05:00:00,4.995,199196.2126,4558.3527,3335.0205,85.5102,1,NORMAL
NK-68,2026-06-17 06:00:00,5.03,236440.3554,4550.6417,3159.9347,82.3964,1,NORMAL
NK-68,2026-06-17 07:00:00,5.045,206329.119,4530.0033,3337.0616,84.5948,1,NORMAL
NK-68,2026-06-17 08:00:00,4.99,232919.4289,4522.2923,3192.3664,91.7767,1,NORMAL
NK-68,2026-06-17 09:00:00,5.0,190293.2339,4564.7786,3405.1001,25.7106,-1,ANOMALÍA
NK-68,2026-06-17 10:00:00,4.99,218032.7598,4613.6907,3211.4172,66.8404,1,NORMAL
NK-68,2026-06-17 11:00:00,5.046,193146.9165,4561.3918,3371.4438,68.1962,1,NORMAL
NK-68,2026-06-17 12:00:00,4.982,222468.3884,4572.2779,3249.0652,71.3394,1,NORMAL
NK-68,2026-06-17 13:00:00,4.98,202262.2464,4557.8235,3253.1475,47.3313,1,NORMAL
NK-68,2026-06-17 14:00:00,4.9833,230382.2721,4643.8544,3147.6122,70.2263,1,NORMAL
NK-68,2026-06-17 15:00:00,4.99,199421.7724,4532.997,3249.8816,69.4789,1,NORMAL
NK-68,2026-06-17 16:00:00,4.98,226479.7276,4609.8352,3256.625,70.8381,1,NORMAL
NK-68,2026-06-17 17:00:00,4.98,195906.2915,4591.6916,3297.1457,67.5508,1,NORMAL
NK-68,2026-06-17 18:00:00,4.98,214966.5956,4628.2056,3232.2823,71.9569,1,NORMAL
NK-68,2026-06-17 19:00:00,4.98,208090.5135,4550.4149,3211.1904,71.8072,1,NORMAL
NK-68,2026-06-17 20:00:00,4.99,222011.5937,4653.3798,3227.9732,72.9216,1,NORMAL
NK-68,2026-06-17 21:00:00,4.982,209991.5094,4556.8559,3280.7258,73.3309,1,NORMAL
NK-68,2026-06-17 22:00:00,4.985,233218.401,4662.6784,3197.5827,73.051,1,NORMAL
NK-68,2026-06-17 23:00:00,4.98,218514.5659,4515.4884,3143.6055,73.6884,1,NORMAL
NK-68,2026-06-18 00:00:00,4.98,231776.1719,4598.949,3180.1195,73.866,1,NORMAL
NK-68,2026-06-18 01:00:00,4.985,206391.3034,4561.9814,3199.6239,70.1351,1,NORMAL
NK-68,2026-06-18 02:00:00,4.985,214071.7503,4530.0033,3241.1273,69.9378,1,NORMAL
NK-68,2026-06-18 03:00:00,4.98,212039.6357,4569.9192,3179.2123,70.1247,1,NORMAL
NK-68,2026-06-18 04:00:00,4.98,214095.2729,4641.5865,3186.9233,70.0312,1,NORMAL
NK-68,2026-06-18 05:00:00,4.99,223349.4493,4634.5558,3255.1886,72.9993,1,NORMAL
NK-68,2026-06-18 06:00:00,4.985,217664.971,4476.7065,3190.0985,71.0789,1,NORMAL
NK-68,2026-06-18 07:00:00,5.0,230263.4373,4563.569,3217.9943,72.2814,1,NORMAL
NK-68,2026-06-18 08:00:00,4.98,224019.0801,4557.6723,3212.5512,72.2554,1,NORMAL
NK-68,2026-06-18 09:00:00,4.984,228485.2611,4525.921,3189.6449,74.0393,1,NORMAL
NK-68,2026-06-18 10:00:00,5.0367,225237.8847,4577.3279,3225.7809,72.2626,1,NORMAL
NK-68,2026-06-18 11:00:00,4.99,231925.2288,4569.0121,3233.0383,75.9412,1,NORMAL
NK-68,2026-06-18 12:00:00,4.99,238154.8732,4582.771,3235.1551,76.6805,1,NORMAL
NK-68,2026-06-18 13:00:00,4.9833,232592.8699,4570.8264,3238.7838,76.4715,1,NORMAL
NK-68,2026-06-18 14:00:00,4.9967,217733.4929,4527.1306,3339.1784,75.6118,1,NORMAL
NK-68,2026-06-18 15:00:00,4.984,213077.28,4515.2163,3319.4623,76.824,1,NORMAL
NK-68,2026-06-18 16:00:00,4.9867,228635.286,4517.6052,3233.6431,79.0853,1,NORMAL
NK-68,2026-06-18 17:00:00,5.06,222765.6079,4522.0655,3240.9005,75.0673,1,NORMAL
NK-68,2026-06-18 18:00:00,4.98,205198.6513,4540.8895,3296.0117,78.5291,1,NORMAL
NK-68,2026-06-18 19:00:00,4.99,217468.3944,4578.7643,3300.7744,39.0373,1,NORMAL
NK-68,2026-06-18 20:00:00,4.98,230257.062,4515.2617,3253.6011,77.6852,1,NORMAL
NK-68,2026-06-18 21:00:00,5.0,210258.899,4507.3238,3330.2578,77.9685,1,NORMAL
NK-68,2026-06-18 22:00:00,4.995,218369.7123,4466.7275,3174.2228,38.9703,1,NORMAL
NK-68,2026-06-18 23:00:00,4.98,226951.8584,4514.1277,3255.1886,78.1537,1,NORMAL
NK-68,2026-06-19 00:00:00,4.99,203863.677,4502.3343,3369.2665,78.5308,1,NORMAL
NK-68,2026-06-19 01:00:00,4.98,227330.0322,4499.8396,3199.1703,39.2569,1,NORMAL
NK-68,2026-06-19 02:00:00,5.045,217290.5186,4585.5681,3310.9802,78.3526,1,NORMAL
NK-68,2026-06-19 03:00:00,4.99,227263.2131,4564.9298,3201.4382,39.8663,1,NORMAL
NK-68,2026-06-19 04:00:00,4.98,211960.0585,4549.5077,3232.0555,78.8034,1,NORMAL
NK-68,2026-06-19 05:00:00,4.99,220668.3694,4533.6321,3224.5713,79.6021,1,NORMAL
NK-68,2026-06-19 06:00:00,4.984,223123.829,4564.5669,3260.7678,62.2216,1,NORMAL
NK-68,2026-06-19 07:00:00,4.99,204474.8966,4530.7593,3288.3763,77.9797,1,NORMAL
NK-68,2026-06-19 08:00:00,4.9867,226503.431,4595.9251,3202.1942,78.8211,1,NORMAL
NK-68,2026-06-19 09:00:00,4.995,209388.5804,4515.7152,3368.3593,78.1628,1,NORMAL
NK-68,2026-06-19 10:00:00,4.9833,236552.6607,4606.8112,3197.0535,77.7464,1,NORMAL
NK-68,2026-06-19 11:00:00,4.99,199750.7142,4551.3221,3434.8103,79.4724,1,NORMAL
NK-68,2026-06-19 12:00:00,5.055,251911.0205,4611.1959,3229.1072,76.9716,1,NORMAL
NK-68,2026-06-19 13:00:00,4.99,207332.5192,4482.83,3409.1824,79.8445,1,NORMAL
NK-68,2026-06-19 14:00:00,4.9867,246876.8571,4541.3431,3236.2135,76.2065,1,NORMAL
NK-68,2026-06-19 15:00:00,5.0,216300.9093,4528.6426,3369.4933,78.3009,1,NORMAL
NK-68,2026-06-19 16:00:00,4.995,214714.3074,4438.3781,3271.9715,78.8828,1,NORMAL
NK-68,2026-06-19 17:00:00,4.985,215119.1453,4541.5699,3274.4662,72.9671,1,NORMAL
NK-68,2026-06-19 18:00:00,5.0267,213099.0337,4548.9029,3348.5526,69.4269,1,NORMAL
NK-68,2026-06-19 19:00:00,4.984,203031.5893,4618.907,3285.806,64.4517,1,NORMAL
NK-68,2026-06-19 20:00:00,4.9867,233164.7988,4764.963,3192.5176,65.3221,1,NORMAL
NK-68,2026-06-19 21:00:00,4.99,184087.4999,4598.0418,3345.2263,62.8619,1,NORMAL
NK-68,2026-06-19 22:00:00,4.995,207987.5218,4592.372,3240.447,58.9074,1,NORMAL
NK-68,2026-06-19 23:00:00,4.985,191392.394,4691.7082,3283.0844,64.7924,1,NORMAL
NK-68,2026-06-20 00:00:00,4.985,203251.0096,4621.4017,3271.0643,66.1066,1,NORMAL
NK-68,2026-06-20 01:00:00,4.98,235146.8608,4594.4131,3086.6799,69.0969,1,NORMAL
NK-68,2026-06-20 02:00:00,4.9833,201319.2017,4629.6419,3252.6939,66.8623,1,NORMAL
NK-68,2026-06-20 03:00:00,4.9833,233440.1451,4601.5194,3168.175,68.0951,1,NORMAL
NK-68,2026-06-20 04:00:00,4.9867,195101.8445,4622.0821,3325.4195,67.8555,1,NORMAL
NK-68,2026-06-20 05:00:00,4.9833,229428.1514,4634.9338,3161.2199,71.4861,1,NORMAL
NK-68,2026-06-20 06:00:00,4.9867,213279.3049,4583.3758,3287.1667,70.6479,1,NORMAL
NK-68,2026-06-20 07:00:00,4.9933,227793.1034,4667.8947,3154.1137,69.7399,1,NORMAL
